# BEAST v1.8.2, r6687
# Generated Thu May 07 16:00:20 CDT 2015 [seed=1431032402273]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	coalescent
10000	-1904.9330347161895	-261.6683457793419	-1643.2646889368475	1.0564364702206472	1.3624442597513708	3.3672049105925805	1.234602547701934	2.630883579235788	0.2632537696603726	0.24133520794863214	0.2446918845794959	0.2507191378114993	0.024456228064204905	1.131380549308962	0.035648095651194214	1.0018458044905119	0.05696679145645276	-1643.2646889368475	-15.802797173774778
11000	-1892.5922750586365	-244.75431219783027	-1647.837962860806	0.9159993286329415	0.4233659046012213	4.279499413780904	0.6435536811723445	2.630883579235788	0.2632537696603726	0.24133520794863214	0.2446918845794959	0.2507191378114993	0.03337560917529827	0.789684568063797	0.0545251364756174	0.9519770005570078	-0.020412996935187076	-1647.837962860806	-1.7253723045855835
12000	-1893.960504524859	-247.23404083990152	-1646.7264636849575	0.980078220789105	0.843793998242254	4.295998867575627	0.5454160845286166	2.630883579235788	0.2632537696603726	0.24133520794863214	0.2446918845794959	0.2507191378114993	0.041703138935749444	0.5321499262199995	0.05895340688342185	0.6315585958503519	-0.0590802216610839	-1646.7264636849575	-4.45326483351319
13000	-1885.274923605804	-238.61647028226957	-1646.6584533235343	1.0653062959715445	0.27058297855503516	4.73110825726007	2.305934767277873	2.652477987586462	0.2632537696603726	0.2405668701654539	0.24546022236267415	0.2507191378114993	0.04025553939745701	0.38866914574751804	0.053818911128315855	0.3602448697647843	0.04740542159299945	-1646.6584533235343	4.050727278699957
14000	-1874.3020025235053	-232.0578132780519	-1642.2441892454533	0.9999972687115782	0.26286014685895226	1.225385027169408	1.9729117290045912	2.0804844115289445	0.27299009250395845	0.2405668701654539	0.24546022236267415	0.24098281496791346	0.047735881636164476	0.23602450372346434	0.05771447973458416	0.2627490981315421	-0.17299335344528938	-1642.2441892454533	9.712640672053515
15000	-1875.087333028998	-231.98404683791907	-1643.103286191079	0.9269828950907527	0.18631446009041341	0.9119440190529027	3.097448924857414	1.8785608803455411	0.27299009250395845	0.2405668701654539	0.24546022236267415	0.24098281496791346	0.04109167974730906	0.5503463100722341	0.05895998539840326	0.5261305075474711	-0.13078206804733797	-1643.103286191079	10.752646101923348
16000	-1863.258782283615	-226.72830000187344	-1636.5304822817413	1.0097188511669095	0.13363312229053687	4.26437325361316	2.12673560223824	1.8785608803455411	0.2783845742742559	0.2405668701654539	0.24006574059237668	0.24098281496791346	0.04556285577541622	0.3125537123872209	0.06037659657157526	0.3655113615808039	0.06458445092327449	-1636.5304822817413	14.618122773256692
17000	-1865.235269223746	-224.3716019044337	-1640.8636673193123	0.9199737268685859	0.15231826321340422	6.195996425903781	2.5438092737973848	1.8785608803455411	0.2783845742742559	0.2405668701654539	0.24006574059237668	0.24098281496791346	0.07134219991712026	0.34499150214439916	0.08727706193764966	0.3268396513679727	-0.16587157754078127	-1640.8636673193123	17.400776357168017
18000	-1869.2522205969804	-229.99037748613844	-1639.261843110842	1.0267295554515554	0.23695650306382773	5.505703291987756	1.0640609449473322	1.8785608803455411	0.2783845742742559	0.2405668701654539	0.24006574059237668	0.24098281496791346	0.05894964070764928	0.29624914524571855	0.06230474772000124	0.2518788850752257	0.0665342422984951	-1639.261843110842	11.198904556313588
19000	-1867.1066700854249	-230.62102893335626	-1636.4856411520686	1.0572288558910845	0.20939892730293944	9.524550694854996	2.9389609771418925	1.8785608803455411	0.2783845742742559	0.23065835325350342	0.24006574059237668	0.2508913318798639	0.05433520406676035	0.19536263561075695	0.06295012064377802	0.16930477389384962	-0.08365312808753336	-1636.4856411520686	11.197178532473933
20000	-1867.9951176132006	-234.51469037924196	-1633.4804272339586	0.9931152959538871	0.2554503944049464	11.428281257009825	1.5046665324649808	1.7763843995867612	0.2783845742742559	0.23065835325350342	0.24006574059237668	0.2508913318798639	0.0542304317456662	0.5296718006471385	0.06748050092847893	0.4447520983498844	0.0795351909446819	-1633.4804272339586	7.811471264673802
21000	-1866.4244741282691	-235.9138779501823	-1630.5105961780869	0.9799792069067755	0.2611877343170701	12.733937968115763	1.3695678634008652	1.7763843995867612	0.2783845742742559	0.2299386829581346	0.2407854108877455	0.2508913318798639	0.04661526370192342	0.6321978374524592	0.06008577509745214	0.6527138150973362	-0.04421042733513631	-1630.5105961780869	6.660430809589991
22000	-1861.4820893986762	-230.77169516620108	-1630.7103942324752	0.9099197301655024	0.2029214202737368	3.7812212111857315	0.8387449852112194	1.7763843995867612	0.2783845742742559	0.2299386829581346	0.2407854108877455	0.2508913318798639	0.05546563261415809	0.32767045000107436	0.06233133397294527	0.3847730339858872	0.014433540555352075	-1630.7103942324752	10.060687954507054
23000	-1859.8473912692443	-231.15925746747615	-1628.6881338017681	0.9718059491302825	0.1843038082429453	2.830393258235202	0.869265603284129	1.7763843995867612	0.2773097047276564	0.23101355250473407	0.23308528854127034	0.25859145422633906	0.05359296060960979	0.4930105384998306	0.06573576176466196	0.43355387679810464	-0.16195328275183846	-1628.6881338017681	10.099564759520534
24000	-1857.1341955795717	-226.75064810145093	-1630.3835474781208	1.0030965547965556	0.15067050547783303	4.046703909097216	2.574263359418767	1.7763843995867612	0.2773097047276564	0.23101355250473407	0.23308528854127034	0.25859145422633906	0.0580637796821409	0.23554272660594394	0.061445397744465655	0.22183874487310254	0.18634874593981804	-1630.3835474781208	14.632191050808185
25000	-1851.3020409567007	-226.96510253932433	-1624.3369384173764	0.970369741125035	0.20130519502229363	2.0303736329381175	1.3245989869985033	1.7763843995867612	0.2773097047276564	0.23101355250473407	0.23308528854127034	0.25859145422633906	0.06778876906159056	0.28811300755015257	0.06668130686015393	0.28784190437164703	0.014182059116719322	-1624.3369384173764	14.180870373707176
26000	-1853.64342616834	-228.05671678785097	-1625.586709380489	0.9443015014638437	0.2033818980625235	3.9602920652870837	1.5464740681190778	1.7763843995867612	0.2773097047276564	0.23101355250473407	0.23308528854127034	0.25859145422633906	0.0687119232439781	0.6580111791924625	0.07137337444282126	0.5751932633734563	0.0612343858365753	-1625.586709380489	14.38258813759116
27000	-1869.9112765007671	-231.9356512231137	-1637.9756252776535	1.0434302275254648	0.22598335998052965	3.844520434541325	4.664495829351457	1.7763843995867612	0.2773097047276564	0.23347089294538495	0.23062794810061946	0.25859145422633906	0.07930314085147806	0.950271868235505	0.07850297790342539	1.0013111130171382	-0.09815907963568925	-1637.9756252776535	12.590721745087102
28000	-1854.1918038667304	-228.62901870274624	-1625.5627851639842	1.068207271217725	0.2156975839145768	0.7193418549392216	3.926500721599506	1.7763843995867612	0.2737771612620574	0.23347089294538495	0.22504489649101606	0.26770704930154143	0.05058372009812592	0.40596033985791835	0.05883629458744572	0.38646547772445006	0.03696130644079987	-1625.5627851639842	14.015179322828216
29000	-1847.5585836173861	-225.47266674658403	-1622.085916870802	1.0518632992519017	0.11914401570109565	5.103415702707109	2.474692019495091	2.1436578509032493	0.2767830360883793	0.2304650181190631	0.22504489649101606	0.26770704930154143	0.07061227313146899	0.21776463270385266	0.06653661480177903	0.2341884916610602	0.10255801827847087	-1622.085916870802	15.740731700586608
30000	-1846.7924134037373	-224.85581649750762	-1621.9365969062296	0.9591569517339894	0.17137221269179456	12.846586485545965	5.469995966261577	2.542774611833998	0.2767830360883793	0.2304650181190631	0.22504489649101606	0.26770704930154143	0.06065005438003839	0.10040470331985675	0.06711002846110782	0.1147748373846788	0.05130110813236749	-1621.9365969062296	17.39247289623243
31000	-1846.9108377236007	-224.44927097810066	-1622.4615667455	0.9391064597538403	0.11700004708152205	15.317387109467749	4.124217604440372	2.542774611833998	0.2767830360883793	0.2304650181190631	0.22504489649101606	0.26770704930154143	0.08912711032435966	0.11903064319165933	0.07784357607104019	0.12830310387890045	-0.10589740282604625	-1622.4615667455	17.21337498510828
32000	-1849.8661619972736	-225.182269362519	-1624.6838926347546	1.0147563798333938	0.13943535981620142	17.598547242427486	8.891338241261932	2.542774611833998	0.2767830360883793	0.2304650181190631	0.22504489649101606	0.26770704930154143	0.052626258128044695	0.03114018812624802	0.053232658643939515	0.03242641704257799	-0.009009518413617973	-1624.6838926347546	17.186127478118298
33000	-1850.2172318233972	-227.77781127203895	-1622.4394205513584	1.0306073810579859	0.13788123566430333	16.718070925872762	12.892568923783632	2.5112951359071576	0.2767830360883793	0.2304650181190631	0.22504489649101606	0.26770704930154143	0.06780160469027291	0.006688492365638856	0.06769084399299964	0.006227651073559699	0.015752360663680704	-1622.4394205513584	14.86093729188569
34000	-1848.3382192518147	-225.83675389914887	-1622.501465352666	0.9125153172971259	0.1534589207762818	14.997028899188315	5.375396557375433	2.5112951359071576	0.2767830360883793	0.2304650181190631	0.22504489649101606	0.26770704930154143	0.07391338679794929	0.005713296021206083	0.07351456820197684	0.006088026072697849	-0.05451468068005208	-1622.501465352666	16.008204529973717
35000	-1856.5145900548266	-232.75499888054952	-1623.7595911742771	1.0731077087413738	0.2850382207742689	19.745679580022994	11.834655444020095	2.5112951359071576	0.2767830360883793	0.2336095850502598	0.22190032955981934	0.26770704930154143	0.05751082118456505	3.165823523023414E-4	0.05750368515164221	3.0984480482249834E-4	0.18876109500296495	-1623.7595911742771	10.533200492956329
36000	-1859.9938233647201	-229.8922392112572	-1630.101584153463	0.9452107305610514	0.18797742835259934	19.103401085910967	1.4439627637234407	2.5112951359071576	0.2767830360883793	0.2336095850502598	0.22190032955981934	0.26770704930154143	0.06883004808332048	2.912767211018835E-4	0.06882312188420425	2.7296501925276384E-4	-0.0250511589034841	-1630.101584153463	10.861518295840268
37000	-1846.442624703418	-227.43836747137536	-1619.0042572320426	1.059069591983989	0.21956187969086832	19.318300020300995	4.9061491403602115	2.5112951359071576	0.2810553883403406	0.2336095850502598	0.21762797730785802	0.26770704930154143	0.061566283031209916	4.51733945747758E-4	0.06155498601932119	3.715454333357898E-4	-0.08415798712874348	-1619.0042572320426	14.698574045815684
38000	-1846.672145867563	-226.40280557259263	-1620.2693402949703	0.9374598832752044	0.13692377139861142	21.809971573159103	7.425918036229481	2.5112951359071576	0.2810553883403406	0.2336095850502598	0.21762797730785802	0.26770704930154143	0.0748720330007434	0.0016438508816502425	0.07473063702570369	0.0016478590589071869	-0.03246624486399644	-1620.2693402949703	15.705901426201022
39000	-1848.3921236849242	-227.92977518478975	-1620.4623485001343	0.9351435898709141	0.17025529071258555	17.431287770979804	14.447531561304045	2.5112951359071576	0.2810553883403406	0.2336095850502598	0.20837407470929908	0.27696095190010034	0.07535877788676273	0.004417104738355465	0.07533150890950066	0.003752080636799525	-0.13368627043044276	-1620.4623485001343	15.035193519482375
40000	-1850.0026935853655	-229.25626761472012	-1620.7464259706453	0.9892717537138846	0.23160509738297164	12.569168173174013	3.505827291359302	2.5112951359071576	0.2810553883403406	0.2336095850502598	0.20837407470929908	0.27696095190010034	0.06015098849956962	0.003730382795104039	0.06023502890829889	0.0035372586869042368	0.19147073078215612	-1620.7464259706453	12.542297983689956
41000	-1847.6038171438165	-226.33660879503873	-1621.2672083487778	1.0703835964387554	0.1846513964220356	9.461962487201884	2.8109126066379324	2.5112951359071576	0.28078531044333305	0.2336095850502598	0.20458902532997356	0.2810160791764334	0.06279747620008774	0.005457741521418647	0.0626426486176224	0.006567610209356286	0.1966929203205118	-1621.2672083487778	14.989495778130028
42000	-1845.6967336103905	-227.3625161958355	-1618.334217414555	0.9829580769238937	0.13533084794381167	4.117011713933737	1.5242286134687408	2.5112951359071576	0.28078531044333305	0.2336095850502598	0.20458902532997356	0.2810160791764334	0.06889767201733728	0.007996803970401409	0.06857455122609743	0.00864265434790337	-0.08309026820873582	-1618.334217414555	12.996694738843214
43000	-1838.780455460943	-222.57374269971572	-1616.2067127612272	0.9679160238282666	0.13528873833039493	1.7745720348825909	4.315480681926805	2.5112951359071576	0.28078531044333305	0.2336095850502598	0.20458902532997356	0.2810160791764334	0.08437539772766192	0.012653236071598448	0.08453870868525115	0.011257575143376611	0.06275293291459387	-1616.2067127612272	18.819216325746527
44000	-1840.786580563308	-225.85577979325808	-1614.93080077005	1.04242067802318	0.17978245987468663	1.8145161395968417	3.3070614878022426	2.5112951359071576	0.28078531044333305	0.2336095850502598	0.20458902532997356	0.2810160791764334	0.0624181541456389	0.033216881889595026	0.06254730414848785	0.032975397070672076	-0.06783355295600911	-1614.93080077005	15.616697121914052
45000	-1844.4364129290007	-229.63229354313935	-1614.8041193858612	0.9313026376145301	0.16398830247855525	2.5086365295466546	10.862405634531427	2.106900553761998	0.28078531044333305	0.2336095850502598	0.20458902532997356	0.2810160791764334	0.0657908404923999	0.02757973820622259	0.06530859609687883	0.027634727405011723	0.07466963015145771	-1614.8041193858612	12.77674976525844
46000	-1846.813641602477	-227.35857704519822	-1619.4550645572788	0.9453892521135101	0.16334488159431182	4.0575074416875925	1.4213258961684394	1.7659104844436535	0.28078531044333305	0.2336095850502598	0.20458902532997356	0.2810160791764334	0.08778053289338224	0.017482624536760437	0.0877579715365458	0.01633623586726374	0.1303820170857986	-1619.4550645572788	12.852128882263987
47000	-1839.1287381255	-227.80373864205717	-1611.3249994834428	1.0575747461969796	0.22521085661980544	5.480873818181331	3.714945478448425	1.7720855180516655	0.28078531044333305	0.2336095850502598	0.19809032757595638	0.2875147769304506	0.05906404310225294	0.01978031499497407	0.05910948943194412	0.021062278237339704	0.08246746033006028	-1611.3249994834428	13.713270841446048
48000	-1834.1621782597542	-223.85937650761483	-1610.3028017521394	0.9590400797350853	0.1425112833194091	2.9581359221932693	6.521553452253387	2.1950244851166056	0.28078531044333305	0.2336095850502598	0.19809032757595638	0.2875147769304506	0.057792364559331476	0.05989760965022444	0.05821325983584878	0.0532376583831991	-0.05657540838559871	-1610.3028017521394	18.0313464618292
49000	-1837.0177308448594	-226.86868234526995	-1610.1490484995895	1.081477697796161	0.20535585605443432	1.8869975032020991	6.792117647171196	2.1950244851166056	0.28078531044333305	0.23212601998949237	0.19809032757595638	0.28899834199121804	0.055660919402859076	0.16863899088314008	0.059510002679286	0.18011679712211393	-0.2622983942934568	-1610.1490484995895	15.744233855649094
50000	-1840.1754796763746	-228.71249876339294	-1611.4629809129817	0.9210734636371901	0.160488700615854	6.383637244534993	22.267150685241866	2.1950244851166056	0.28078531044333305	0.23212601998949237	0.19809032757595638	0.28899834199121804	0.06916695138572207	0.20383361161423988	0.080195638872665	0.19554228567588766	-0.2567901484623299	-1611.4629809129817	15.004080971412892
51000	-1834.554370235011	-227.46009604520688	-1607.094274189804	1.0897499139781204	0.18093102212418452	11.588860986338577	7.667690837236008	2.1950244851166056	0.2865802781134019	0.23267034014164759	0.19229535990588748	0.2884540218390628	0.061453875700942975	0.17362642824262084	0.06698551322593056	0.2157634878730531	0.03948901235347198	-1607.094274189804	15.25585727877379
52000	-1831.7255036564122	-225.68081416119094	-1606.0446894952213	1.0567795897568149	0.12072815618192091	13.123689096108707	1.513589112712468	2.3005170665414263	0.2865802781134019	0.23267034014164759	0.19229535990588748	0.2884540218390628	0.06570210698874966	0.13696670919784876	0.0674580606019559	0.1300143813339217	-0.1018908302566398	-1606.0446894952213	14.949409258377015
53000	-1833.2501124569335	-222.01790455170737	-1611.2322079052262	0.9142771044737709	0.10960790230041087	18.76553559887508	1.3177715789760582	2.3005170665414263	0.2865802781134019	0.23267034014164759	0.19229535990588748	0.2884540218390628	0.06499014264047026	0.09064849703191075	0.06834207714097572	0.09688864588250345	-0.31415500785397715	-1611.2322079052262	18.292038341268483
54000	-1837.9122177624108	-225.94255999534371	-1611.969657767067	0.9801277967794385	0.13080770005663453	17.899041552328516	2.7628169053510283	2.970035248836008	0.2865802781134019	0.23267034014164759	0.19229535990588748	0.2884540218390628	0.08591646357738772	0.15192129301557106	0.08125324102913045	0.1391723557410077	-0.2186945982179915	-1611.969657767067	15.709794862615812
55000	-1833.7207495092753	-228.31998080582076	-1605.4007687034546	1.0023227645454804	0.17210737227023595	16.013969483101036	0.9810336178218935	2.970035248836008	0.2865802781134019	0.2365005691641086	0.18846513088342645	0.2884540218390628	0.0562710219955422	0.24225180244170536	0.06248797743204071	0.2675920961891664	-0.010137527643168264	-1605.4007687034546	12.823599220709566
56000	-1840.778531546411	-231.96785075897395	-1608.810680787437	0.9340173654935549	0.15785433037785618	19.498355353456244	1.7176817199976553	2.974741722609579	0.2865802781134019	0.2365005691641086	0.18846513088342645	0.2884540218390628	0.05368901574961974	0.6010276596344598	0.060664692263294566	0.6153357162863594	-0.06385801436668889	-1608.810680787437	10.76087701664776
57000	-1841.168861150084	-227.7400602952948	-1613.4288008547892	0.9020053962974913	0.17676167155092845	20.143790433726892	1.6207765562436975	2.974741722609579	0.2874712120682085	0.2365005691641086	0.18846513088342645	0.2875630878842562	0.05452249782141074	0.6765573448907878	0.06306595855202361	0.5844075702139523	0.005566258983476384	-1613.4288008547892	15.276444031084727
58000	-1841.2628093927353	-231.21701675106672	-1610.0457926416686	0.935987058636211	0.18314463155204228	20.031947643108296	2.0730072634718226	2.974741722609579	0.2874712120682085	0.2365005691641086	0.18846513088342645	0.2875630878842562	0.04379715989514071	0.43187846722000467	0.05981691866499239	0.4597069861263809	0.10868356494204566	-1610.0457926416686	11.346157265916927
59000	-1841.7214992271975	-235.33749409230606	-1606.3840051348914	1.0000919552778709	0.23537217105773867	17.02874307157747	2.851969435711924	2.974741722609579	0.2874712120682085	0.2365005691641086	0.18846513088342645	0.2875630878842562	0.04154615955283853	0.5051168234623116	0.07083743996153434	0.5435502424978749	-0.015007627383869938	-1606.3840051348914	7.987062131714989
60000	-1846.6053949826698	-237.92900522330208	-1608.6763897593678	1.0153853694484636	0.3186810740005696	21.49763522497836	3.2187283758597367	2.974741722609579	0.2874712120682085	0.2365005691641086	0.18846513088342645	0.2875630878842562	0.036965500405814575	0.3968911598567698	0.058603311805816384	0.3792201195428625	0.09638661914824129	-1608.6763897593678	5.537817174867207
61000	-1844.913374842032	-234.64499697136574	-1610.2683778706662	0.973889521249527	0.3849606898673392	18.46620371379932	1.4400279119006318	2.974741722609579	0.2874712120682085	0.2365005691641086	0.18846513088342645	0.2875630878842562	0.04846809639022968	0.3945338087720449	0.07601934659234527	0.4591695495328475	-0.009818279256465046	-1610.2683778706662	8.169441769059889
62000	-1843.8137277946996	-230.00550208050464	-1613.808225714195	0.9362570953620099	0.14449371091227436	18.97882404846142	6.0749256603802	2.974741722609579	0.2874712120682085	0.2365005691641086	0.18846513088342645	0.2875630878842562	0.061327610259226034	0.17132534817210843	0.06824620000708143	0.1458829748504547	0.19561242980204804	-1613.808225714195	12.607006502818193
63000	-1847.5664196826044	-235.2014278306448	-1612.3649918519595	0.9826199545260004	0.3180483901481169	17.40106257223901	11.453676067642023	3.045465194068008	0.2874712120682085	0.2365005691641086	0.18846513088342645	0.2875630878842562	0.05474315188347169	0.08122593761544836	0.056134115434381966	0.08508437809749846	-0.07960352410959456	-1612.3649918519595	8.578589849535685
64000	-1838.1599667741946	-232.24928507825146	-1605.9106816959431	1.0147809302886936	0.31215412304502094	19.61685683628566	7.927344603258335	2.5395763020146433	0.2874712120682085	0.2365005691641086	0.18846513088342645	0.2875630878842562	0.06869790246133266	0.08847235927044657	0.062232823724867395	0.09039505679420293	0.339692516417554	-1605.9106816959431	10.99947509205688
65000	-1843.799910919611	-233.1405788605155	-1610.6593320590955	1.0744283577606866	0.22581366448425488	21.9985525598174	24.96156654268647	3.075908168500286	0.2874712120682085	0.2365005691641086	0.18846513088342645	0.2875630878842562	0.059852885932388765	0.09471083235934803	0.056303755781302145	0.09784368545375366	0.007419845865449692	-1610.6593320590955	11.183783870624922
66000	-1846.4958845828792	-231.59692840372884	-1614.8989561791502	0.9442823265575422	0.1643530481799145	29.260170113278043	21.347176905620493	3.075908168500286	0.28532917163752747	0.23864260959478964	0.18846513088342645	0.2875630878842562	0.06321371569350069	0.1602587573894782	0.06298196474056168	0.15927806638760156	-0.07739411962202593	-1614.8989561791502	12.515889979285639
67000	-1838.6638895870387	-231.10280795026054	-1607.5610816367782	0.9046569486218614	0.1850179639434115	26.79262995215676	65.67531527393727	3.075908168500286	0.28532917163752747	0.23864260959478964	0.19035939101837188	0.2856688277493108	0.06532670418804389	0.3673285452602744	0.06718998389376235	0.3619761343171631	-0.03989089357211116	-1607.5610816367782	14.893087781763398
68000	-1843.8154069560521	-236.19275636663374	-1607.6226505894183	1.060956322113598	0.2518818601266825	26.132828276659026	83.02717447522201	3.075908168500286	0.29129421021914703	0.2326775710131701	0.19035939101837188	0.2856688277493108	0.06851140828712947	0.3599306672731844	0.05366101977882569	0.40486363793162455	0.1883652685539682	-1607.6226505894183	10.334711152073684
69000	-1841.1347423807924	-232.8193324876631	-1608.3154098931293	0.9401480146682801	0.1867844938336102	23.975021509533477	111.40068771813708	3.2923321848084472	0.29129421021914703	0.2326775710131701	0.19035939101837188	0.2856688277493108	0.08465741678106922	0.3080871771682659	0.07243941655178121	0.31298988008464373	-0.028572540499455228	-1608.3154098931293	13.629882533475856
70000	-1834.2571260287748	-228.15633363860107	-1606.1007923901736	1.0128656192824423	0.1383919165174776	21.89183901252201	339.8254047475415	3.2923321848084472	0.29129421021914703	0.2326775710131701	0.19035939101837188	0.2856688277493108	0.07065562294067039	0.1219041668940341	0.06687663958744736	0.1279471528954056	0.1374985291614251	-1606.1007923901736	18.757170638983826
71000	-1834.7531960741983	-231.8728258042832	-1602.8803702699151	1.077453756866228	0.16171033005759478	17.46449147526015	322.07952702475626	3.2923321848084472	0.29129421021914703	0.2326775710131701	0.19035939101837188	0.2856688277493108	0.06148483901117584	0.04181463134268141	0.06295685627906177	0.03681953540324375	6.855354385688663E-4	-1602.8803702699151	14.842500162036202
72000	-1835.8463297020253	-231.7361426498381	-1604.1101870521873	1.008020055037324	0.12614421423673894	18.32166190938611	413.7764484034176	3.2923321848084472	0.3008811461199085	0.2337325394030805	0.18930442262846148	0.2760818918485493	0.05907882555340481	0.009767488298326047	0.05920683468675626	0.010031838730571422	0.14972222015651548	-1604.1101870521873	14.984824614082239
73000	-1841.365855171738	-233.89074407207175	-1607.4751110996663	0.9628061686918625	0.21510317075746915	11.752737864132266	278.0669442813829	3.4362172044107098	0.3008811461199085	0.23852850036740406	0.18450846166413792	0.2760818918485493	0.07076194474917166	0.023667668002143847	0.07131568755030089	0.018468381108902053	0.19276129907092174	-1607.4751110996663	12.858682735079144
74000	-1842.8531947528488	-232.46747791356273	-1610.385716839286	1.0109081096525805	0.17522416374563973	10.193933971527242	101.38775313230215	2.8437509759105097	0.3008811461199085	0.23852850036740406	0.18450846166413792	0.2760818918485493	0.06099839615518119	0.042901670667762	0.061535845283816594	0.03333617971910854	0.029301523292201023	-1610.385716839286	12.728952536651017
75000	-1837.9406126755018	-234.4729624548111	-1603.4676502206908	1.0238357750325195	0.17318655638821592	12.14477278898196	52.10809349393423	2.8437509759105097	0.30605374206808755	0.23335590441922502	0.18450846166413792	0.2760818918485493	0.06488451979167796	0.02889197420668682	0.06497499361476518	0.029529344404672246	-0.05458608972559238	-1603.4676502206908	9.974135386330182
76000	-1825.4277379220766	-226.35584095398573	-1599.0718969680909	1.063129038171461	0.09780744640146385	15.364410544778494	33.38733407602763	2.3833036693133085	0.30605374206808755	0.23335590441922502	0.18450846166413792	0.2760818918485493	0.0670633868260103	0.01161376383357753	0.0667495652045612	0.010236169442946481	-0.17633097802807635	-1599.0718969680909	16.863642928013718
77000	-1832.3434488849953	-227.49047004302892	-1604.8529788419664	1.033186143585821	0.19949780944990617	10.311117627533537	25.08771272102221	2.5873578575072673	0.30605374206808755	0.23303377055109378	0.18450846166413792	0.27640402571668055	0.06756193340100818	0.02079760095580187	0.06699165110888548	0.016529608342368468	-0.16863387849651879	-1604.8529788419664	16.20466885392629
