# BEAST v1.8.2, r6687
# Generated Thu May 21 17:36:14 CDT 2015 [seed=1432247755311]
state	posterior	prior	likelihood	treeModel.rootHeight	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	birthDeath.sampleProbability	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	speciation
55000	-6914.390780126855	2.556108268226211	-6916.946888395081	1.0573061191547926	0.4643368056534975	0.9934988062347888	0.9880010096355775	3.4667993174770095	0.27377305238625277	0.16491484402585452	0.2604676639477626	0.3008444396401302	0.14032838104677178	-6916.946888395081	245.122350729925
56000	-6909.660938064515	-3.67129942387524	-6905.98963864064	0.955375445959764	0.9195856902763094	0.9934988062347888	0.5274518341082358	3.4667993174770095	0.27377305238625277	0.1553326549055216	0.25912173519495835	0.31177255751326743	0.14625237659262652	-6905.98963864064	238.89494303782354
57000	-6924.311070757292	-14.621432293963267	-6909.689638463329	1.0177715845028472	0.8299443721386243	0.9934988062347888	0.44844572499895774	3.4667993174770095	0.27377305238625277	0.1553326549055216	0.25912173519495835	0.31177255751326743	0.13318304627552008	-6909.689638463329	227.9448101677355
58000	-6919.946134456475	-6.855215426837816	-6913.090919029637	0.9791570050257696	0.7789990316942141	0.9934988062347888	0.5211628629783794	3.4667993174770095	0.2822876575940024	0.14418237220732785	0.25451002368220194	0.3190199465164679	0.14252571146792334	-6913.090919029637	235.71102703486096
59000	-6909.744786366983	0.9492250606675157	-6910.69401142765	0.9302361241934846	0.579298002157181	0.9934988062347888	0.8200408143224655	3.4667993174770095	0.2884951174624518	0.14418237220732785	0.2564967057032874	0.310825804626933	0.152238286021512	-6910.69401142765	243.5154675223663
60000	-6906.120867684938	7.719296977035668	-6913.840164661974	0.9217709267294607	0.8350189604727367	0.9934988062347888	0.6600281404737075	3.4667993174770095	0.27421533238242735	0.14418237220732785	0.26289124539311226	0.31871105001713257	0.1551282947413521	-6913.840164661974	250.28553943873445
61000	-6901.3811021172005	5.895879024071775	-6907.276981141273	0.9624103102676522	0.7132683455235167	0.9934988062347888	0.7272194645322339	3.0755480479261643	0.27421533238242735	0.14418237220732785	0.2621531073741134	0.3194491880361314	0.1480489133614595	-6907.276981141273	248.32832045816826
62000	-6924.203690849161	-4.614413994294409	-6919.5892768548665	1.0849613806372809	0.6939190190093496	0.9934988062347888	0.7152780650273687	3.0755480479261643	0.27421533238242735	0.14418237220732785	0.2621531073741134	0.3194491880361314	0.13090068510751363	-6919.5892768548665	237.81802743980208
63000	-6915.565191720394	-4.290411037763079	-6911.274780682631	1.0460547666628024	0.6997977236441666	0.9934988062347888	0.5928919417720196	3.0755480479261643	0.26621795631550377	0.14418237220732785	0.2621531073741134	0.327446564103055	0.1299041016971431	-6911.274780682631	238.1420303963334
64000	-6899.8043621370025	3.6605156452081644	-6903.46487778221	1.0549591697992313	0.9659815093049161	0.9934988062347888	0.5624173154976775	3.0755480479261643	0.26621795631550377	0.14418237220732785	0.2621531073741134	0.327446564103055	0.12982367886032192	-6903.46487778221	246.09295707930465
65000	-6895.989777065018	16.94396121328154	-6912.9337382783	0.9340604010616135	0.7556084787418252	0.9934988062347888	0.797677685946058	3.0755480479261643	0.2638045416575767	0.14659578686525493	0.2621531073741134	0.327446564103055	0.14814961712334324	-6912.9337382783	259.37640264737803
66000	-6894.562541914778	18.116480575280832	-6912.679022490059	0.9702339642719848	0.605190550813569	0.9934988062347888	0.8893045489848155	3.4263355430262052	0.2638045416575767	0.14659578686525493	0.2621531073741134	0.327446564103055	0.14439875710740022	-6912.679022490059	260.66919908327634
67000	-6881.535650984075	19.53252352970202	-6901.068174513777	0.9447901904445406	0.7457849546236927	0.9950012775849554	0.7706636585515834	3.4263355430262052	0.2638445899780221	0.13889905719550447	0.262113059053668	0.33514329377280544	0.14866316407555	-6901.068174513777	262.0852420376975
68000	-6889.042515838309	7.387543714430876	-6896.430059552739	1.0288666476617134	0.8935148328682235	0.9950012775849554	0.5115296506071352	3.4263355430262052	0.2638445899780221	0.13889905719550447	0.262113059053668	0.33514329377280544	0.13793596753171464	-6896.430059552739	249.94026222242638
69000	-6895.835428158375	2.411833723071936	-6898.247261881447	0.9648026513591479	1.568905811030181	0.9950012775849554	0.3981868542186903	3.436017278581163	0.2638445899780221	0.13889905719550447	0.262113059053668	0.33514329377280544	0.14002963892497702	-6898.247261881447	244.96779452348036
70000	-6869.419423639667	26.0631658170864	-6895.482589456753	0.9316821717750968	0.6427862948382249	0.9950012775849554	0.6265889581695977	3.114996389495913	0.2638445899780221	0.1465826759606814	0.25442944028849107	0.33514329377280544	0.1626117941496383	-6895.482589456753	268.5094113278737
71000	-6884.07411214332	19.318298395176527	-6903.392410538497	0.9672125760774773	0.5436006122830718	0.9950012775849554	0.7274395029728297	3.114996389495913	0.2638445899780221	0.1408393127467923	0.26017280350238015	0.33514329377280544	0.15883896295248137	-6903.392410538497	261.7645439059638
72000	-6885.473005508332	16.684226851098146	-6902.15723235943	0.9732538281885745	0.5836744984431718	0.9950012775849554	0.6784319643601837	3.3254987609928985	0.2634620161742558	0.14122188655055865	0.26017280350238015	0.33514329377280544	0.1515262152120284	-6902.15723235943	259.20293361045333
73000	-6871.75511035082	22.885852968052262	-6894.640963318872	0.9434488206026342	0.7994907913084395	0.9950012775849554	0.6230935380000495	3.3254987609928985	0.2634620161742558	0.14122188655055865	0.26017280350238015	0.33514329377280544	0.15518291375717616	-6894.640963318872	265.40455972740745
74000	-6878.922755552367	20.39093666661458	-6899.3136922189815	1.0053750923171287	0.5000701438319498	0.9950012775849554	0.9969668223704401	3.3254987609928985	0.2634620161742558	0.14122188655055865	0.26017280350238015	0.33514329377280544	0.15261577760371398	-6899.3136922189815	262.90964342596976
75000	-6874.436062131487	17.143022763599873	-6891.579084895087	0.9668003278091558	0.5387991533529954	0.9962785471102705	0.9320375164472796	3.3254987609928985	0.2634620161742558	0.14122188655055865	0.26017280350238015	0.33514329377280544	0.14375604161011396	-6891.579084895087	259.66172952295506
76000	-6903.4200728620335	1.1651519687208918	-6904.585224830755	1.0437275357168887	0.5337779112664287	0.9962785471102705	0.6115297056501505	3.0231515337093335	0.2673620576622026	0.14122188655055865	0.25081188984940406	0.3406041659378347	0.13722433918745172	-6904.585224830755	243.57914663666645
77000	-6902.58971196388	-2.2431350562582395	-6900.346576907622	0.9844596403819217	0.36120504265656367	0.9962785471102705	0.7938286551466374	3.0231515337093335	0.2673620576622026	0.14351128461468568	0.24852249178527702	0.3406041659378347	0.14179742468544806	-6900.346576907622	240.17085961168732
78000	-6899.98650653211	-9.552989941143323	-6890.433516590967	1.0560611563476316	0.47878779825551165	0.9968912165698954	0.4312313479143167	3.629768772195347	0.2673620576622026	0.13764163319098116	0.24852249178527702	0.34647381736153926	0.12655213139032234	-6890.433516590967	233.06701592003907
79000	-6872.725739678043	26.347758812199686	-6899.073498490243	0.9330700067564571	0.8769782550311327	0.9968912165698954	0.3284604961329657	3.1739406412541635	0.27067566246724384	0.1386152232359469	0.24754890174031127	0.34316021255649803	0.16098648611178673	-6899.073498490243	268.8144970821489
80000	-6886.730838417042	17.679719631436512	-6904.410558048478	0.9384670978192398	1.1256582644110331	0.9969736909448192	0.24545384863327763	3.199347699625109	0.2631779812299576	0.1386152232359469	0.24984157424107056	0.34836522129302494	0.1522063772198984	-6904.410558048478	260.15524205927545
81000	-6905.659994875489	-2.785740499737898	-6902.874254375752	1.0656479982531706	0.37717387473106295	0.9969736909448192	0.6346493445916334	3.199347699625109	0.2631779812299576	0.1386152232359469	0.24984157424107056	0.34836522129302494	0.13251786208689767	-6902.874254375752	239.68978192810104
82000	-6905.716800813823	-1.5094490066713604	-6904.207351807152	1.0110843626606787	0.27186855887056155	0.9969736909448192	0.6543740315005836	3.199347699625109	0.2631779812299576	0.1343105644828248	0.24984157424107056	0.352669880046147	0.13699854298186545	-6904.207351807152	240.96607342116758
83000	-6881.410715632884	14.824933234452487	-6896.235648867336	1.0580096499295113	0.33717382673690993	0.9969736909448192	0.7687994596777852	3.199347699625109	0.2631779812299576	0.1343105644828248	0.24984157424107056	0.352669880046147	0.1544852848886061	-6896.235648867336	257.3004556622914
84000	-6886.940397477397	13.827811432374403	-6900.768208909772	0.9505825274765589	0.233864632744888	0.9969736909448192	0.9296453084754706	3.199347699625109	0.2631779812299576	0.1343105644828248	0.24984157424107056	0.352669880046147	0.15575619724724818	-6900.768208909772	256.30333386021334
85000	-6875.753193902018	13.800639978192748	-6889.553833880211	0.9595566728388959	0.3543739340898647	0.9969736909448192	0.7365055744376265	3.199347699625109	0.2631779812299576	0.1343105644828248	0.24984157424107056	0.352669880046147	0.14361183730017263	-6889.553833880211	256.2761624060317
86000	-6884.049343700527	11.173132665088701	-6895.222476365616	0.9885139720828701	0.2826680416613869	0.9969736909448192	0.9931429453930228	3.5792923482562298	0.2631779812299576	0.1343105644828248	0.24984157424107056	0.352669880046147	0.141911120640081	-6895.222476365616	253.7766057829119
87000	-6893.992386835724	-5.630701573626254	-6888.361685262097	1.0548058784501873	0.3484725988071251	0.9975134919090282	0.5906340104217175	3.097662439881945	0.26968982447481243	0.1343105644828248	0.24332973099621574	0.352669880046147	0.12345535237512958	-6888.361685262097	236.80948716742296
88000	-6871.496050567994	19.727702384146767	-6891.223752952141	0.9309776953907453	0.5116751700163682	0.9975134919090282	0.4772055119068983	2.9519754911520426	0.26968982447481243	0.1343105644828248	0.24332973099621574	0.352669880046147	0.1510465085959943	-6891.223752952141	262.1164325841656
89000	-6892.940248376025	3.452339271076312	-6896.392587647101	1.009164491680121	0.2844087640668707	0.9975134919090282	0.6085874970128288	2.9519754911520426	0.26910253514369936	0.1371885322547436	0.24045176322429695	0.3532571693772601	0.13834328422661063	-6896.392587647101	245.84106947109512
90000	-6885.2119240969105	10.005252845449206	-6895.217176942359	0.9241110383205118	0.23970464220167761	0.9975134919090282	0.7172558657042155	2.9519754911520426	0.26761493284677806	0.1371885322547436	0.24193936552121822	0.3532571693772601	0.14789748886014753	-6895.217176942359	252.39398304546802
91000	-6901.520770006113	-8.083393712657056	-6893.437376293456	0.9601626489966004	0.47470033786799215	0.9975134919090282	0.4550861316163342	2.9519754911520426	0.26761493284677806	0.1371885322547436	0.24193936552121822	0.3532571693772601	0.12556991994682878	-6893.437376293456	234.30533648736176
92000	-6904.467452516062	-7.113828206331448	-6897.353624309731	1.0495217974186073	0.4455586011058686	0.9975134919090282	0.31689160061809085	3.6185690858483124	0.2679185767940275	0.1371885322547436	0.24809600426352615	0.34679688668770275	0.13968675206245912	-6897.353624309731	235.50251851895678
93000	-6893.9299635914895	-0.599074916386229	-6893.330888675103	0.9429493725244542	0.5052485631790621	0.9975134919090282	0.2986225433171823	3.1736366783736463	0.2679185767940275	0.1371885322547436	0.24809600426352615	0.34679688668770275	0.1426589137044433	-6893.330888675103	241.86755808454689
94000	-6885.437078280496	7.559367191491646	-6892.9964454719875	0.9897965698437566	0.5389985502589117	0.9975134919090282	0.4503395078308502	3.1736366783736463	0.2743093435835528	0.1371885322547436	0.24170523747400083	0.34679688668770275	0.14275922026204943	-6892.9964454719875	250.02600019242476
95000	-6879.89542709261	15.719239985544846	-6895.6146670781545	0.9400146880036184	0.6576471468140228	0.9975134919090282	0.25341820734033604	3.3190903783157375	0.2743093435835528	0.1371885322547436	0.24170523747400083	0.34679688668770275	0.14772631298591452	-6895.6146670781545	258.23577013321665
96000	-6886.145191540633	12.370559579200119	-6898.515751119833	0.9857956677657735	1.1770067021520345	0.9975134919090282	0.18047604623380586	3.3190903783157375	0.2742571522253293	0.13493551757779038	0.23717934356300704	0.35362798663387324	0.1513353429733546	-6898.515751119833	254.88708972687192
97000	-6877.528962092218	18.072845461681254	-6895.601807553899	1.0459636753565926	0.8042338725675757	0.9975134919090282	0.24822948315789214	3.3190903783157375	0.2742571522253293	0.13493551757779038	0.23717934356300704	0.35362798663387324	0.15091698928814107	-6895.601807553899	260.58937560935306
98000	-6883.265043371501	15.001364825132384	-6898.266408196633	0.9717157134348101	0.5328321954354788	0.9975134919090282	0.5017208248994376	3.3190903783157375	0.2742571522253293	0.13493551757779038	0.23717934356300704	0.35362798663387324	0.14177088386291214	-6898.266408196633	257.5178949728042
99000	-6892.772143816868	9.709112213300301	-6902.481256030169	1.012815490816127	0.8604396932351998	0.9975134919090282	0.3028581741264954	3.3727098955192845	0.2742571522253293	0.13493551757779038	0.23717934356300704	0.35362798663387324	0.14051320470976458	-6902.481256030169	252.2437984551166
